player_id,level,coins,powerup,enemy_hit,time_seconds,death_cause,win
67,World 1-1,129,Mushroom,Lakitu,144,None,0
170,World 1-1,119,None,Lakitu,130,Time,0
20,World 1-2,191,None,Koopa,50,Enemy,0
24,World 2-1,49,Fire Flower,Piranha,84,None,1
121,World 3-1,198,None,Hammer Bro,223,Lava,1
144,World 1-2,112,Star,Hammer Bro,220,Enemy,1
57,World 1-1,110,Fire Flower,Koopa,292,Hole,0
28,World 3-1,80,Star,Piranha,160,None,1
176,World 2-1,39,None,Lakitu,283,None,1
124,World 1-1,26,Fire Flower,Hammer Bro,159,None,1
76,World 1-2,86,Star,Goomba,88,Enemy,1
24,Bowser Castle,142,Mushroom,Koopa,290,Lava,1
6,World 2-1,84,Star,Hammer Bro,232,Enemy,0
75,World 1-2,19,None,Lakitu,91,Time,0
163,World 3-1,42,Fire Flower,Goomba,44,Lava,0
47,World 1-2,26,Mushroom,Goomba,125,Enemy,1
78,World 3-1,193,None,Hammer Bro,299,None,0
76,World 3-1,125,Mushroom,Hammer Bro,76,Lava,1
13,World 2-1,70,Fire Flower,Lakitu,91,None,1
13,World 3-1,142,None,Goomba,42,Enemy,0
31,Bowser Castle,24,Star,Goomba,158,Time,1
164,World 2-1,141,Star,Piranha,277,Hole,1
75,Bowser Castle,155,Star,Hammer Bro,144,Time,1
73,World 1-1,150,Mushroom,Piranha,186,Hole,0
2,Bowser Castle,197,Mushroom,Koopa,46,Lava,1
4,World 1-2,179,Star,Goomba,43,None,1
131,World 3-1,57,Mushroom,Lakitu,64,Time,1
2,World 1-2,81,Fire Flower,Goomba,182,None,1
22,Bowser Castle,191,None,Goomba,206,Time,0
19,World 1-1,7,Star,Goomba,249,Enemy,1
70,World 2-1,69,Star,Lakitu,239,Hole,1
59,Bowser Castle,132,Fire Flower,Lakitu,70,None,0
147,World 1-1,29,Star,Piranha,277,None,0
3,World 2-1,85,Star,Koopa,195,Time,0
87,World 1-1,142,Mushroom,Piranha,68,Time,0
183,World 1-2,148,Star,Piranha,214,Enemy,1
166,World 1-1,4,Fire Flower,Lakitu,218,None,1
58,World 2-1,135,Star,Goomba,187,Hole,1
129,Bowser Castle,72,Star,Koopa,107,Time,1
27,World 1-2,45,Star,Koopa,48,Time,1
39,Bowser Castle,24,Fire Flower,Goomba,186,None,0
47,World 3-1,65,Mushroom,Lakitu,151,Time,1
6,World 3-1,12,None,Koopa,243,None,1
160,World 1-2,120,Star,Piranha,140,None,0
184,World 2-1,48,Fire Flower,Lakitu,251,None,0
173,World 3-1,157,Star,Hammer Bro,87,Hole,1
37,World 1-1,10,None,Goomba,156,None,0
87,World 3-1,57,Star,Koopa,240,Enemy,1
18,World 3-1,105,Star,Goomba,289,None,0
38,World 1-1,173,Star,Piranha,98,Hole,0
10,World 2-1,115,None,Lakitu,117,Lava,1
42,World 3-1,66,None,Goomba,174,None,1
22,World 1-2,56,Fire Flower,Piranha,119,Enemy,0
199,World 1-1,194,Fire Flower,Hammer Bro,168,Enemy,0
27,World 1-1,97,Star,Hammer Bro,87,Lava,0
123,World 1-2,13,None,Hammer Bro,89,Time,0
96,World 3-1,48,Fire Flower,Piranha,78,None,1
83,World 1-1,120,Fire Flower,Goomba,70,None,0
116,World 2-1,16,Mushroom,Goomba,209,Time,0
76,World 3-1,147,Fire Flower,Goomba,260,None,0
13,World 3-1,109,Star,Koopa,236,Time,1
24,World 1-1,184,Star,Lakitu,223,Time,1
139,Bowser Castle,186,Fire Flower,Goomba,83,Time,0
6,World 1-1,121,Star,Koopa,240,Hole,1
183,World 3-1,83,Fire Flower,Goomba,220,Time,1
22,World 1-1,175,Mushroom,Goomba,250,Lava,1
112,World 2-1,34,Mushroom,Hammer Bro,133,Hole,1
116,World 3-1,32,Fire Flower,Goomba,253,Time,0
139,World 1-1,177,None,Goomba,242,Hole,1
172,World 2-1,17,Fire Flower,Goomba,232,Lava,0
183,World 1-1,92,Fire Flower,Koopa,101,Hole,1
178,Bowser Castle,129,Star,Hammer Bro,292,Enemy,1
116,World 2-1,64,None,Goomba,136,Time,0
34,World 1-1,86,Star,Hammer Bro,97,Hole,0
62,World 1-1,55,None,Lakitu,152,None,0
47,Bowser Castle,68,Star,Lakitu,100,Enemy,1
49,World 1-2,116,Fire Flower,Hammer Bro,67,None,0
61,Bowser Castle,25,Mushroom,Piranha,292,Lava,0
154,World 1-2,18,Fire Flower,Lakitu,268,Lava,0
149,World 1-2,23,Fire Flower,Goomba,178,Enemy,1
26,World 1-2,40,None,Hammer Bro,41,None,0
153,World 1-2,39,None,Goomba,258,Enemy,0
80,World 1-1,36,None,Goomba,52,Enemy,0
165,Bowser Castle,48,Fire Flower,Goomba,233,Time,0
155,Bowser Castle,90,Fire Flower,Hammer Bro,211,Lava,1
163,World 1-1,45,None,Koopa,137,Enemy,1
124,Bowser Castle,171,Star,Goomba,36,Hole,1
29,World 1-1,131,Fire Flower,Lakitu,57,None,1
138,World 2-1,60,Mushroom,Lakitu,55,Hole,0
14,World 3-1,178,Mushroom,Hammer Bro,172,Enemy,1
43,World 1-2,119,None,Koopa,64,Time,0
116,World 1-2,186,Mushroom,Koopa,57,Time,1
59,Bowser Castle,76,Mushroom,Koopa,107,Enemy,0
140,World 1-2,54,Mushroom,Goomba,239,Time,1
149,World 1-2,132,Star,Goomba,228,Time,1
181,World 1-2,64,Mushroom,Koopa,232,Lava,0
146,World 2-1,139,Mushroom,Piranha,66,Enemy,1
155,World 1-2,74,Star,Piranha,46,Time,0
24,World 2-1,34,None,Piranha,202,None,0
128,Bowser Castle,183,Star,Hammer Bro,281,Hole,0
17,World 2-1,55,Fire Flower,Piranha,188,Time,0
97,World 3-1,28,Star,Hammer Bro,123,None,1
126,World 2-1,27,Mushroom,Piranha,86,Time,1
131,World 2-1,159,Fire Flower,Koopa,69,Time,1
10,World 1-2,12,Fire Flower,Hammer Bro,220,Hole,0
191,Bowser Castle,181,Mushroom,Hammer Bro,275,Lava,0
48,World 1-1,130,Star,Goomba,44,Lava,1
173,World 3-1,171,Fire Flower,Piranha,109,None,0
33,Bowser Castle,161,None,Lakitu,263,Hole,1
180,Bowser Castle,123,Star,Lakitu,33,Lava,1
39,World 1-1,163,None,Goomba,228,Enemy,1
85,Bowser Castle,161,Mushroom,Koopa,204,Lava,1
36,World 3-1,13,Mushroom,Koopa,237,Lava,1
12,Bowser Castle,30,Fire Flower,Hammer Bro,55,Lava,1
181,World 1-1,76,Mushroom,Lakitu,145,None,1
15,World 3-1,40,Fire Flower,Hammer Bro,136,Hole,1
81,World 3-1,175,Mushroom,Piranha,189,Hole,1
94,Bowser Castle,64,Mushroom,Koopa,124,Time,1
80,World 1-2,133,Star,Koopa,197,Enemy,0
187,World 1-1,63,Fire Flower,Piranha,264,Lava,1
177,World 1-1,180,Star,Lakitu,117,None,1
69,World 3-1,88,None,Lakitu,218,None,0
113,World 3-1,107,Fire Flower,Lakitu,156,Lava,1
171,Bowser Castle,96,None,Koopa,291,Hole,1
144,Bowser Castle,118,Star,Koopa,111,Time,1
199,World 1-1,93,Fire Flower,Koopa,105,Hole,0
71,World 3-1,21,Mushroom,Koopa,162,Hole,1
173,Bowser Castle,111,Star,Lakitu,75,None,1
102,World 1-2,29,Star,Koopa,168,Hole,1
105,World 2-1,19,Mushroom,Lakitu,231,Hole,1
155,Bowser Castle,159,Mushroom,Goomba,143,None,0
139,World 1-1,193,Mushroom,Hammer Bro,261,None,0
39,Bowser Castle,159,Fire Flower,Piranha,207,None,0
164,World 1-1,46,Star,Hammer Bro,225,Time,0
35,World 1-1,75,Star,Piranha,217,Enemy,1
14,World 3-1,101,Fire Flower,Lakitu,203,Hole,1
95,Bowser Castle,183,Star,Koopa,45,Enemy,1
119,World 3-1,8,Fire Flower,Piranha,159,Enemy,1
142,World 3-1,9,Mushroom,Koopa,272,Hole,0
109,Bowser Castle,68,None,Goomba,180,Hole,0
174,World 1-1,126,Star,Lakitu,86,Enemy,1
59,Bowser Castle,196,Mushroom,Koopa,249,Lava,0
182,World 2-1,16,None,Hammer Bro,132,Lava,1
102,World 2-1,123,Fire Flower,Lakitu,80,None,1
76,Bowser Castle,66,Mushroom,Lakitu,207,Enemy,0
199,World 1-1,133,Mushroom,Koopa,232,Enemy,0
108,World 1-1,112,Fire Flower,Piranha,74,Enemy,0
188,World 1-1,188,Fire Flower,Piranha,131,Hole,1
39,World 1-1,106,Mushroom,Goomba,265,Enemy,0
148,World 1-2,96,Mushroom,Goomba,196,Hole,0
6,World 2-1,1,Star,Hammer Bro,271,Enemy,0
187,World 2-1,163,Fire Flower,Piranha,123,Hole,1
104,World 3-1,25,None,Goomba,95,Time,1
190,World 2-1,32,Fire Flower,Lakitu,239,Hole,0
68,World 2-1,18,Fire Flower,Koopa,145,None,0
156,World 3-1,164,Star,Goomba,159,Lava,1
35,World 1-2,134,Mushroom,Lakitu,255,None,0
23,World 1-1,57,None,Piranha,186,Lava,1
134,World 1-2,111,Star,Lakitu,160,Enemy,0
193,Bowser Castle,141,Mushroom,Lakitu,110,Lava,1
185,Bowser Castle,24,Fire Flower,Hammer Bro,284,Enemy,1
4,Bowser Castle,156,Mushroom,Goomba,112,Enemy,0
141,World 1-1,157,Star,Lakitu,103,Enemy,1
173,World 3-1,23,None,Lakitu,40,Time,1
67,Bowser Castle,139,Mushroom,Piranha,205,Hole,0
125,World 3-1,31,Fire Flower,Piranha,272,Lava,0
36,World 3-1,162,Fire Flower,Lakitu,253,Hole,1
191,World 1-2,121,Star,Lakitu,180,Enemy,1
68,World 3-1,64,Star,Lakitu,288,None,1
21,World 1-1,189,Star,Piranha,34,None,1
177,World 1-2,175,Mushroom,Hammer Bro,208,Lava,1
79,World 1-1,102,Fire Flower,Piranha,186,Hole,0
99,Bowser Castle,109,Fire Flower,Hammer Bro,76,Time,1
25,World 2-1,133,None,Goomba,220,Lava,1
78,World 3-1,95,None,Piranha,227,Lava,1
192,World 1-1,198,Fire Flower,Goomba,141,Time,1
158,World 1-1,131,Star,Koopa,248,None,1
155,World 1-2,80,None,Lakitu,82,Lava,0
198,World 2-1,157,Fire Flower,Piranha,221,None,1
25,World 3-1,78,Fire Flower,Lakitu,83,Time,1
80,World 1-2,169,None,Piranha,51,Lava,1
32,World 3-1,113,Mushroom,Koopa,141,None,0
126,World 1-2,82,Fire Flower,Piranha,152,Time,1
146,World 1-1,103,Mushroom,Piranha,212,Lava,0
84,World 2-1,197,Mushroom,Lakitu,157,Hole,1
17,World 3-1,127,Fire Flower,Goomba,185,Enemy,1
50,World 2-1,73,None,Goomba,265,Hole,1
188,World 1-1,47,Fire Flower,Piranha,249,Time,0
11,World 2-1,27,Fire Flower,Piranha,71,Enemy,1
65,World 1-2,51,Star,Hammer Bro,154,Enemy,1
56,Bowser Castle,31,Fire Flower,Hammer Bro,163,None,1
46,Bowser Castle,115,Mushroom,Goomba,176,None,1
17,World 2-1,153,None,Lakitu,262,Time,1
161,World 2-1,121,None,Goomba,55,Time,1
91,Bowser Castle,175,Star,Hammer Bro,236,Hole,1
166,Bowser Castle,195,Mushroom,Goomba,168,Time,1
175,Bowser Castle,194,Star,Goomba,291,Hole,1
82,World 3-1,58,None,Goomba,243,Time,1
153,World 1-1,140,Fire Flower,Goomba,122,Hole,1
44,Bowser Castle,137,None,Piranha,156,Hole,0
168,World 2-1,196,Star,Lakitu,108,Hole,1
168,World 1-2,168,Star,Hammer Bro,136,None,1
91,World 2-1,58,Star,Lakitu,162,Lava,0
137,World 2-1,16,Star,Goomba,239,Time,1
160,World 1-2,101,Fire Flower,Koopa,57,Lava,1
74,World 2-1,96,Mushroom,Hammer Bro,80,Hole,1
193,Bowser Castle,177,Mushroom,Lakitu,105,Hole,0
102,World 3-1,113,Fire Flower,Hammer Bro,176,Lava,1
159,Bowser Castle,54,Fire Flower,Lakitu,171,Lava,1
42,World 2-1,147,Mushroom,Goomba,94,Time,0
164,Bowser Castle,133,Mushroom,Goomba,76,None,1
152,World 1-1,24,None,Koopa,56,Time,1
176,World 2-1,191,Mushroom,Lakitu,261,Hole,1
93,World 2-1,75,Fire Flower,Lakitu,169,Hole,0
61,World 2-1,173,Fire Flower,Goomba,292,None,0
85,World 1-1,173,Star,Lakitu,204,Time,0
71,World 1-1,198,None,Piranha,166,None,1
172,World 1-2,196,Fire Flower,Piranha,132,None,1
136,World 3-1,163,Fire Flower,Lakitu,284,Time,0
9,Bowser Castle,92,None,Goomba,194,Time,1
118,World 1-2,152,Star,Hammer Bro,52,Enemy,1
47,World 1-1,126,Mushroom,Goomba,198,Lava,0
93,World 2-1,0,Star,Goomba,147,Enemy,0
130,World 1-2,15,Fire Flower,Koopa,250,Time,1
9,World 1-1,36,Mushroom,Hammer Bro,253,Time,0
199,World 1-1,183,Fire Flower,Koopa,38,Time,1
180,World 1-1,150,Fire Flower,Lakitu,274,Lava,1
147,World 1-2,155,Fire Flower,Lakitu,183,Hole,0
112,World 1-2,94,None,Lakitu,71,Lava,1
147,World 1-1,39,Star,Piranha,166,Time,0
13,World 2-1,129,None,Koopa,38,None,0
164,Bowser Castle,115,Mushroom,Hammer Bro,146,Hole,0
86,World 2-1,135,Mushroom,Hammer Bro,275,Enemy,0
177,World 2-1,111,Star,Hammer Bro,58,Enemy,1
126,World 3-1,192,Fire Flower,Lakitu,295,Hole,1
68,World 3-1,157,Fire Flower,Hammer Bro,138,Enemy,0
148,Bowser Castle,67,Fire Flower,Hammer Bro,188,None,1
70,World 1-2,170,Star,Koopa,121,Hole,1
40,Bowser Castle,67,Star,Koopa,223,Lava,1
88,Bowser Castle,101,None,Lakitu,54,Time,1
79,Bowser Castle,58,None,Lakitu,204,Enemy,1
185,World 2-1,119,Fire Flower,Lakitu,291,Lava,0
189,Bowser Castle,76,None,Piranha,145,Lava,1
5,World 1-1,27,Star,Goomba,252,Time,1
118,World 1-2,92,Star,Koopa,82,None,1
154,World 1-2,91,Mushroom,Goomba,110,None,0
182,World 1-1,67,Fire Flower,Lakitu,256,None,1
34,World 3-1,51,Fire Flower,Piranha,192,Hole,1
14,World 2-1,112,None,Koopa,215,Hole,1
49,World 2-1,136,None,Goomba,127,None,1
91,World 1-2,187,Star,Hammer Bro,58,Lava,1
94,World 1-1,77,None,Hammer Bro,240,Time,0
136,Bowser Castle,84,Star,Hammer Bro,108,Time,0
121,World 3-1,72,Fire Flower,Koopa,177,None,1
75,World 1-2,119,Fire Flower,Piranha,43,Time,0
122,World 2-1,188,Star,Hammer Bro,266,Hole,0
7,Bowser Castle,116,Star,Hammer Bro,171,Enemy,0
169,Bowser Castle,108,Star,Lakitu,111,Time,1
151,World 1-1,64,Fire Flower,Hammer Bro,70,Lava,1
120,Bowser Castle,99,None,Goomba,122,Time,1
98,World 3-1,90,Mushroom,Lakitu,178,Time,0
14,World 2-1,199,Fire Flower,Lakitu,234,None,1
24,World 3-1,175,Fire Flower,Goomba,99,None,1
75,World 3-1,167,Mushroom,Goomba,112,None,1
71,World 2-1,38,None,Piranha,278,Lava,1
164,World 1-1,192,None,Goomba,184,Hole,0
133,Bowser Castle,100,Star,Koopa,112,Hole,1
170,World 1-1,3,Mushroom,Koopa,193,Time,0
158,World 1-1,181,Mushroom,Lakitu,68,None,1
157,World 1-1,129,Mushroom,Hammer Bro,70,Hole,0
159,World 3-1,115,Star,Koopa,279,Time,1
60,Bowser Castle,56,None,Lakitu,212,Hole,1
42,World 1-2,180,Mushroom,Lakitu,278,Time,0
118,World 2-1,145,Mushroom,Lakitu,161,None,1
122,World 3-1,83,Star,Hammer Bro,146,Enemy,0
21,Bowser Castle,45,Mushroom,Koopa,266,Hole,1
13,Bowser Castle,175,None,Piranha,75,Hole,1
38,Bowser Castle,103,Star,Piranha,169,Lava,0
141,World 3-1,162,Star,Lakitu,38,Time,1
146,World 2-1,157,Fire Flower,Piranha,295,Enemy,1
87,World 2-1,94,Mushroom,Piranha,238,None,1
90,World 1-1,50,Star,Goomba,49,Hole,1
166,World 2-1,195,Star,Piranha,70,Lava,0
21,World 2-1,136,Mushroom,Piranha,153,Hole,0
81,World 2-1,82,Fire Flower,Goomba,56,None,1
84,World 3-1,163,Mushroom,Koopa,248,Hole,0
22,World 3-1,39,Fire Flower,Goomba,234,Lava,1
92,World 2-1,33,Mushroom,Piranha,276,Hole,1
65,World 2-1,97,Star,Lakitu,54,Enemy,1
89,World 3-1,28,None,Koopa,249,None,0
145,World 3-1,15,Star,Koopa,258,Lava,0
142,World 2-1,129,Mushroom,Koopa,185,Lava,1
154,World 2-1,16,Star,Goomba,182,Time,1
23,Bowser Castle,30,Fire Flower,Hammer Bro,215,None,1
37,World 1-2,181,Fire Flower,Koopa,182,None,1
80,World 1-1,37,Star,Piranha,108,Lava,0
190,World 3-1,36,Fire Flower,Lakitu,144,None,0
98,World 3-1,93,None,Goomba,199,None,0
57,World 1-2,4,Star,Lakitu,280,None,1
133,Bowser Castle,77,None,Koopa,242,None,1
147,World 3-1,16,Mushroom,Goomba,141,Hole,1
12,World 3-1,163,Mushroom,Hammer Bro,123,None,1
179,World 2-1,197,None,Goomba,150,None,0
179,World 2-1,167,Fire Flower,Piranha,283,Lava,0
138,World 1-1,172,Mushroom,Goomba,35,None,1
180,World 3-1,172,None,Lakitu,144,Enemy,1
98,World 3-1,162,None,Koopa,84,None,1
39,World 1-2,136,Mushroom,Goomba,239,Enemy,1
64,World 1-1,186,Star,Goomba,185,Time,1
19,Bowser Castle,176,Fire Flower,Piranha,281,Lava,1
92,World 2-1,51,Star,Koopa,284,Time,0
33,World 1-2,167,Star,Goomba,72,None,1
36,Bowser Castle,75,None,Lakitu,141,Lava,1
75,World 1-1,163,Mushroom,Hammer Bro,110,Hole,1
136,World 1-1,9,None,Hammer Bro,198,None,1
173,World 2-1,146,Fire Flower,Goomba,153,Time,0
129,Bowser Castle,22,Star,Lakitu,86,Lava,0
139,Bowser Castle,130,Mushroom,Piranha,140,Hole,0
87,World 2-1,122,Star,Goomba,250,Time,0
126,Bowser Castle,189,None,Koopa,286,Enemy,1
8,World 1-2,7,Star,Lakitu,36,Enemy,1
141,World 1-1,88,None,Koopa,60,None,0
183,World 2-1,110,None,Piranha,227,None,0
145,World 1-1,8,Fire Flower,Lakitu,214,Enemy,1
111,World 1-2,137,Fire Flower,Piranha,288,Enemy,0
107,World 3-1,99,Star,Koopa,99,Lava,1
40,Bowser Castle,43,Mushroom,Piranha,257,None,0
98,World 2-1,34,None,Lakitu,175,Time,1
169,World 1-1,109,Mushroom,Koopa,74,Enemy,1
127,World 2-1,103,Mushroom,Lakitu,36,Hole,1
141,World 3-1,89,Fire Flower,Koopa,47,Time,1
41,Bowser Castle,19,Fire Flower,Hammer Bro,295,Time,1
129,World 1-1,75,Fire Flower,Lakitu,203,Time,0
191,World 2-1,20,None,Goomba,87,None,1
70,World 1-2,54,Star,Piranha,149,Enemy,1
96,World 2-1,64,None,Hammer Bro,229,Lava,0
80,World 2-1,118,Star,Koopa,267,None,0
22,World 3-1,99,None,Lakitu,280,Enemy,0
76,World 1-1,35,None,Lakitu,201,Time,0
122,World 1-1,168,Fire Flower,Piranha,274,Lava,0
151,World 3-1,115,Fire Flower,Koopa,200,Hole,0
41,World 1-1,44,None,Goomba,162,Enemy,1
74,World 1-1,13,Fire Flower,Lakitu,280,Lava,0
60,World 1-2,98,None,Koopa,283,Hole,0
109,World 2-1,119,Mushroom,Goomba,238,Lava,1
6,Bowser Castle,59,None,Lakitu,184,Enemy,0
16,World 3-1,62,None,Hammer Bro,266,Lava,0
170,World 3-1,36,Mushroom,Goomba,136,None,1
78,Bowser Castle,77,Fire Flower,Koopa,103,Enemy,1
183,Bowser Castle,110,Mushroom,Koopa,286,Lava,1
171,World 3-1,139,Mushroom,Hammer Bro,53,Enemy,0
198,World 2-1,14,None,Piranha,176,None,1
175,World 1-2,51,Star,Koopa,163,Lava,1
187,World 3-1,183,Star,Goomba,43,Lava,1
58,World 1-1,158,Mushroom,Hammer Bro,155,Enemy,1
134,Bowser Castle,110,Star,Hammer Bro,113,Lava,1
72,Bowser Castle,64,Fire Flower,Goomba,85,Time,1
81,Bowser Castle,166,Star,Piranha,205,Time,0
51,World 1-2,117,Fire Flower,Piranha,158,Enemy,1
150,World 3-1,189,Fire Flower,Lakitu,259,Hole,0
173,World 3-1,47,None,Goomba,243,Lava,1
101,Bowser Castle,154,Mushroom,Koopa,192,Hole,1
167,World 1-2,197,Mushroom,Piranha,199,Enemy,1
133,World 1-1,162,Fire Flower,Koopa,55,Time,1
7,Bowser Castle,40,Fire Flower,Koopa,286,Lava,1
155,World 1-2,173,Mushroom,Goomba,265,Time,1
140,World 1-2,36,None,Hammer Bro,114,None,1
169,World 1-1,26,Fire Flower,Lakitu,252,Enemy,1
73,World 2-1,88,None,Koopa,93,Hole,1
170,Bowser Castle,17,Star,Lakitu,105,Lava,1
117,Bowser Castle,56,None,Piranha,174,Time,1
57,World 1-1,193,Mushroom,Goomba,73,None,0
155,World 2-1,187,Star,Lakitu,247,None,0
173,World 1-2,34,Mushroom,Lakitu,275,Hole,0
26,World 1-2,49,None,Hammer Bro,262,Enemy,1
145,World 3-1,161,Mushroom,Lakitu,133,Time,0
40,World 3-1,3,None,Hammer Bro,123,Lava,1
47,World 3-1,11,Mushroom,Lakitu,141,Enemy,1
186,World 1-2,102,Mushroom,Goomba,35,Lava,1
19,World 3-1,93,Fire Flower,Lakitu,252,Time,0
81,Bowser Castle,67,None,Goomba,32,Hole,1
147,World 3-1,98,None,Lakitu,248,None,0
164,World 3-1,160,Mushroom,Hammer Bro,59,None,1
136,World 3-1,171,Star,Lakitu,151,None,1
198,World 3-1,154,Star,Hammer Bro,215,Lava,1
72,Bowser Castle,79,Fire Flower,Goomba,184,Hole,0
43,World 1-2,121,None,Lakitu,241,None,1
49,World 3-1,25,Star,Goomba,253,Hole,0
156,World 2-1,187,Mushroom,Hammer Bro,276,Enemy,1
38,World 3-1,14,Star,Lakitu,101,Enemy,0
174,World 1-1,104,Mushroom,Hammer Bro,230,Enemy,1
40,World 3-1,180,Star,Koopa,250,None,1
11,Bowser Castle,142,Mushroom,Piranha,127,Lava,1
126,World 3-1,125,Mushroom,Lakitu,135,Time,1
16,World 2-1,52,Fire Flower,Lakitu,46,None,1
3,World 1-1,52,Mushroom,Goomba,233,Hole,1
26,World 1-1,182,None,Goomba,259,None,0
26,Bowser Castle,190,Fire Flower,Hammer Bro,274,Enemy,1
63,World 1-2,48,None,Lakitu,71,Enemy,1
36,World 1-2,182,None,Piranha,223,None,1
193,World 1-1,123,Star,Lakitu,94,Hole,0
114,World 2-1,9,Star,Hammer Bro,200,None,0
60,World 1-1,66,Mushroom,Piranha,92,Lava,1
170,World 2-1,145,Fire Flower,Hammer Bro,147,Time,0
56,World 1-2,181,Star,Koopa,132,Enemy,0
121,World 1-1,9,Star,Koopa,182,None,0
197,Bowser Castle,132,Mushroom,Koopa,147,None,1
26,World 1-2,23,None,Hammer Bro,55,Time,1
157,World 1-2,155,Mushroom,Koopa,232,Time,0
150,World 1-2,130,None,Hammer Bro,272,Hole,0
9,World 1-1,156,None,Hammer Bro,124,Lava,1
124,World 2-1,97,Mushroom,Hammer Bro,139,None,1
66,Bowser Castle,94,None,Lakitu,251,Lava,0
50,World 1-1,147,Star,Hammer Bro,51,None,0
135,World 1-2,132,Fire Flower,Goomba,221,Enemy,1
170,World 3-1,199,None,Hammer Bro,90,Time,0
69,World 2-1,39,None,Lakitu,240,Enemy,1
58,World 2-1,76,None,Goomba,41,Lava,1
37,Bowser Castle,62,Star,Goomba,197,Enemy,0
8,Bowser Castle,151,Mushroom,Koopa,288,Enemy,0
35,World 1-2,119,Fire Flower,Hammer Bro,153,Time,0
36,World 2-1,97,Star,Koopa,287,Enemy,1
6,World 2-1,84,None,Lakitu,102,Enemy,1
107,World 3-1,95,Mushroom,Koopa,138,Time,0
162,World 2-1,126,Mushroom,Lakitu,294,Time,0
180,World 2-1,40,Fire Flower,Goomba,246,Time,0
159,World 1-2,107,None,Goomba,120,Hole,0
175,World 1-2,12,Mushroom,Piranha,146,Enemy,0
181,World 3-1,66,Fire Flower,Koopa,218,Time,1
122,Bowser Castle,0,Star,Goomba,102,Time,1
84,World 1-1,67,Fire Flower,Hammer Bro,232,Hole,1
171,Bowser Castle,179,Fire Flower,Koopa,113,Enemy,1
98,World 1-2,15,Fire Flower,Lakitu,123,Time,0
79,World 2-1,196,Star,Goomba,173,Hole,0
197,Bowser Castle,193,Fire Flower,Lakitu,215,Time,1
74,World 1-2,186,Mushroom,Koopa,217,Lava,0
89,World 3-1,190,Mushroom,Hammer Bro,137,Time,1
9,World 1-1,0,Fire Flower,Lakitu,44,Enemy,1
86,World 1-1,4,None,Koopa,156,Time,0
87,Bowser Castle,166,Mushroom,Hammer Bro,54,Time,1
114,World 3-1,142,Star,Hammer Bro,169,Lava,0
2,World 1-2,74,Star,Goomba,148,Enemy,1
114,Bowser Castle,37,Fire Flower,Lakitu,73,Time,1
188,World 3-1,57,Star,Piranha,229,Hole,1
95,Bowser Castle,91,None,Koopa,172,Time,1
60,World 3-1,24,Fire Flower,Lakitu,81,Hole,1
27,World 2-1,37,Fire Flower,Koopa,206,None,1
83,Bowser Castle,143,None,Lakitu,74,Enemy,1
121,World 1-2,77,None,Piranha,245,None,1
151,World 1-2,126,Mushroom,Goomba,68,Enemy,1
139,World 1-2,136,Mushroom,Lakitu,279,Enemy,1
128,World 3-1,43,Fire Flower,Lakitu,109,Enemy,1
80,World 3-1,176,Mushroom,Lakitu,89,Lava,1
85,World 1-1,170,Fire Flower,Lakitu,261,Enemy,0
139,World 1-1,17,Star,Piranha,151,None,1
57,World 3-1,190,None,Hammer Bro,112,Time,0
126,World 1-1,161,Mushroom,Piranha,100,Hole,0
183,World 2-1,189,None,Goomba,237,Time,1
25,World 1-2,116,Fire Flower,Lakitu,74,Lava,0
53,World 2-1,87,None,Goomba,91,Time,1
47,World 1-2,143,Star,Piranha,124,Lava,1
1,World 1-2,57,Fire Flower,Goomba,254,Enemy,1
61,World 3-1,120,None,Piranha,278,Time,0
90,World 3-1,111,Fire Flower,Lakitu,219,Hole,0
71,World 1-2,134,Star,Lakitu,131,Hole,1
33,World 2-1,20,Fire Flower,Lakitu,114,Enemy,1
80,Bowser Castle,50,Star,Goomba,287,None,1
153,World 2-1,46,Star,Lakitu,114,Enemy,1
51,World 3-1,30,Mushroom,Koopa,189,Enemy,0
111,World 1-2,116,Star,Piranha,100,None,0
180,Bowser Castle,140,Fire Flower,Koopa,83,Hole,1
174,World 2-1,99,Star,Lakitu,233,None,0
123,World 2-1,30,Fire Flower,Lakitu,243,Hole,1
122,World 2-1,67,Mushroom,Goomba,121,Lava,1
199,World 3-1,10,Mushroom,Hammer Bro,189,Lava,0
175,Bowser Castle,32,None,Lakitu,52,Enemy,1
131,World 1-1,87,Star,Koopa,55,None,1
194,World 2-1,114,Mushroom,Koopa,217,Time,0
43,Bowser Castle,124,Fire Flower,Koopa,48,Time,0
72,World 3-1,102,None,Goomba,287,Lava,1
62,World 3-1,133,Mushroom,Goomba,201,Lava,1
93,World 2-1,87,None,Hammer Bro,204,Enemy,0
39,Bowser Castle,144,Star,Hammer Bro,85,Lava,0
183,World 2-1,97,Star,Goomba,141,Lava,1
13,World 2-1,113,Mushroom,Goomba,150,None,1
14,World 2-1,14,Fire Flower,Lakitu,193,Hole,1
64,World 3-1,120,Fire Flower,Hammer Bro,142,Lava,1
190,World 2-1,45,Mushroom,Koopa,30,None,1
106,World 2-1,160,Fire Flower,Lakitu,143,Time,0
125,World 3-1,152,Star,Lakitu,114,Time,0
126,World 2-1,83,Star,Goomba,145,Time,1
185,World 1-1,57,Fire Flower,Lakitu,67,Hole,1
176,World 1-2,60,Fire Flower,Piranha,72,Hole,1
